,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
133,2020-04-23 22:03:03,What usually happens after Apple $AAPL breaks out?  ,0,1,0,0,0,0,0.02286356,0.2938744,0.683262,Neu,-0.27101085,breakoutstocks
134,2020-04-22 07:52:02,Apple $AAPL breakout stats  ,0,0,0,0,0,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
135,2020-04-17 12:25:01,Apple $AAPL breakout stats  ,0,0,0,0,0,1,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
137,2020-04-09 20:00:03,"New breakout highs for $VAL, $F, $MRO, $SPY, $AMD, $NEM  ",0,0,0,0,0,0,0.8723043,0.019587794,0.10810792,Pos,0.8527165,breakoutstocks
138,2020-04-08 22:07:00,Facebook $FB breakout stats  ,0,0,0,0,0,0,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
139,2020-04-03 12:53:01,Apple $AAPL breakout stats  ,0,0,0,0,0,3,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
140,2020-04-02 06:56:02,Facebook $FB breakout stats  ,0,0,0,0,0,1,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
141,2020-03-31 13:29:05,Apple $AAPL breakout stats  ,0,0,0,0,0,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
142,2020-03-30 22:06:04,Apple $AAPL breakout stats  ,0,0,0,0,0,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
143,2020-03-30 19:38:00,"New breakout highs for $OMI, $MSFT, $AMD, $TOPS, $PSTV  ",0,0,0,0,0,2,0.8045796,0.0149806,0.18043977,Pos,0.789599,breakoutstocks
144,2020-03-28 11:56:04,Facebook $FB breakout stats  ,0,0,0,0,0,0,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
146,2020-03-25 19:00:04,"New breakout highs for $SPY, $TTOO, $ASTC  ",0,0,0,0,0,2,0.69817024,0.04209709,0.2597326,Pos,0.65607315,breakoutstocks
147,2020-03-25 12:28:00,What usually happens after Apple $AAPL breaks out?  ,0,1,0,0,0,1,0.02286356,0.2938744,0.683262,Neu,-0.27101085,breakoutstocks
148,2020-03-24 12:32:00,Facebook $FB breakout stats  ,0,0,0,0,0,0,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
149,2020-03-17 11:47:03,Apple $AAPL breakout stats  ,0,0,0,0,0,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
150,2020-03-13 01:37:04,Apple $AAPL breakout stats  ,0,0,0,0,0,1,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
151,2020-03-10 01:26:04,Apple $AAPL breakout stats  ,0,0,0,0,1,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
152,2020-03-07 06:47:04,Apple $AAPL breakout stats  ,0,0,0,0,0,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
153,2020-03-05 13:18:02,What usually happens after Apple $AAPL breaks out?  ,0,1,0,0,0,0,0.02286356,0.2938744,0.683262,Neu,-0.27101085,breakoutstocks
154,2020-02-27 07:26:03,Apple $AAPL breakout stats  ,0,0,0,0,0,1,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
